,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
2861,5101404608,20141201T000000,443000.0,2.0,1.0,1130,5413,1.0,0,0,3,7,880,250,1939,0,98115,47.6971,-122.315,1250,5413
11154,685000160,20150212T000000,770000.0,4.0,1.75,2520,8442,1.0,0,0,4,7,1640,880,1953,0,98004,47.6317,-122.205,2110,8442
20336,3814900380,20140719T000000,356250.0,3.0,2.5,2060,5115,2.0,0,0,3,9,2060,0,2014,0,98092,47.3261,-122.163,2648,4500
8290,6639900219,20150511T000000,419900.0,3.0,2.5,1630,1755,2.0,0,0,3,8,1320,310,1997,0,98033,47.691,-122.176,1920,14550
6161,7977201845,20140514T000000,525000.0,3.0,1.75,1600,6120,1.5,0,0,3,7,1600,0,1924,0,98115,47.6847,-122.291,1670,4590
9256,8562750220,20141120T000000,811500.0,5.0,4.25,3970,4500,2.0,0,0,3,9,2860,1110,2004,0,98027,47.5402,-122.069,3480,4500
9008,259601010,20150414T000000,485000.0,3.0,1.0,1250,7200,1.0,0,0,3,7,1250,0,1964,0,98008,47.6342,-122.12,1430,7400
15669,9828702335,20150212T000000,570000.0,2.0,2.0,1140,690,2.0,0,0,3,8,760,380,2014,0,98112,47.6205,-122.3,1480,1171
20959,2222059154,20140813T000000,407000.0,4.0,2.5,2927,6000,2.0,0,0,3,7,2927,0,2011,0,98042,47.3737,-122.16,2533,6000
6669,9542000050,20140808T000000,615000.0,4.0,1.75,2270,9830,1.0,0,0,4,8,2270,0,1959,0,98005,47.5999,-122.176,2540,11990
16743,8562000010,20150501T000000,244500.0,3.0,1.75,1210,8864,1.0,0,0,3,7,1210,0,1985,0,98042,47.3639,-122.08,1510,8062
2192,629420260,20141002T000000,750000.0,4.0,2.75,3190,9023,2.0,0,0,3,9,3190,0,2005,0,98075,47.5898,-121.989,3159,5615
7206,3999200780,20141121T000000,628000.0,5.0,2.75,2830,11795,1.0,0,0,4,7,1710,1120,1960,0,98008,47.5828,-122.118,2460,10880
5476,408100050,20140827T000000,329950.0,4.0,1.0,1360,5900,1.5,0,0,4,7,1360,0,1949,0,98155,47.7512,-122.318,1050,5900
6224,7370600020,20141007T000000,606000.0,3.0,1.75,1970,8540,1.0,0,3,4,8,1130,840,1950,0,98177,47.7213,-122.365,2280,8540
10160,809002675,20150413T000000,660000.0,3.0,2.0,1140,6000,1.0,0,0,3,7,1140,0,1909,0,98109,47.637,-122.355,1260,4000
12910,2767800065,20150129T000000,429000.0,2.0,1.0,1010,5000,1.0,0,0,2,7,1010,0,1924,0,98107,47.6715,-122.365,1410,5000
19385,2420069042,20150424T000000,240000.0,3.0,2.0,1553,6550,1.0,0,0,3,7,1553,0,1900,2001,98022,47.2056,-121.994,1010,10546
9530,7787100210,20141209T000000,450000.0,4.0,2.25,2120,8267,2.0,0,0,3,8,2120,0,1996,0,98045,47.4885,-121.779,2150,7746
2703,7445000105,20140522T000000,373500.0,2.0,1.0,800,3330,1.0,0,0,3,7,800,0,1918,0,98107,47.6566,-122.358,1300,4320
4233,1024069162,20150416T000000,562000.0,3.0,2.0,3250,50529,2.0,0,0,4,8,3250,0,1978,0,98075,47.5849,-122.016,2370,47480
11700,9290860140,20140923T000000,455000.0,4.0,2.5,2440,5001,2.0,0,0,3,8,2440,0,2005,0,98056,47.5108,-122.193,2260,5001
18162,2517010120,20150413T000000,340000.0,4.0,2.5,2450,6941,2.0,0,0,3,7,2450,0,2006,0,98042,47.4006,-122.162,3300,6941
20695,5379801920,20150415T000000,500000.0,4.0,2.5,3630,7482,2.0,0,0,3,10,3630,0,2008,0,98188,47.4565,-122.287,1600,15716
17083,9414500480,20150407T000000,503000.0,3.0,1.75,2070,9827,1.0,0,0,4,7,1420,650,1967,0,98027,47.522,-122.05,2150,9827
5247,7284900460,20141120T000000,890000.0,4.0,2.5,3370,7200,2.0,0,0,3,8,3370,0,2014,0,98177,47.7698,-122.384,1880,7200
4275,8651100110,20141209T000000,1275000.0,4.0,2.5,2720,16454,1.0,0,1,5,9,1870,850,1963,0,98040,47.5489,-122.216,3560,15993
549,5000500055,20140528T000000,215000.0,2.0,1.0,1320,8865,1.0,0,0,4,6,1320,0,1943,0,98168,47.4949,-122.3,1190,6490
6284,5422560380,20141222T000000,499000.0,3.0,2.5,1720,5940,1.0,0,0,4,8,1000,720,1977,0,98052,47.6631,-122.129,1720,6136
9543,2122059199,20141002T000000,490000.0,4.0,4.25,4480,5715,2.0,0,0,3,7,3680,800,2003,0,98030,47.373000000000005,-122.179,2190,6070
17520,1646501845,20140913T000000,570000.0,3.0,2.0,1270,3090,2.0,0,0,5,7,1270,0,1911,0,98117,47.685,-122.359,1440,3090
21464,2021000180,20150310T000000,380000.0,4.0,2.5,3120,5001,2.0,0,0,3,9,3120,0,2005,0,98023,47.2779,-122.349,3120,5244
741,1588600045,20141215T000000,459000.0,2.0,1.75,1170,4887,1.0,0,0,3,6,1020,150,1929,0,98117,47.695,-122.366,1170,5441
21135,3629990020,20141002T000000,449500.0,3.0,2.25,1260,2556,2.0,0,0,3,7,1260,0,2005,0,98029,47.5482,-121.998,1630,2844
17833,7853220970,20140528T000000,515000.0,4.0,2.5,2680,7178,2.0,0,0,3,8,2680,0,2004,0,98065,47.5325,-121.856,2540,7133
13446,3300790540,20150109T000000,292500.0,3.0,2.25,1690,7320,2.0,0,0,3,7,1690,0,1987,0,98198,47.3889,-122.316,1520,7450
3582,1925069006,20141203T000000,355000.0,1.0,0.75,530,33278,1.0,0,2,4,4,530,0,1950,0,98074,47.6412,-122.079,2830,14311
14521,7852050220,20140808T000000,345000.0,3.0,2.5,1540,3237,2.0,0,0,3,7,1540,0,1999,0,98065,47.5299,-121.878,1780,3411
13710,2923500230,20141216T000000,2600000.0,4.0,4.5,5270,12195,2.0,1,4,3,11,3400,1870,1979,0,98027,47.5696,-122.09,3390,9905
6405,2770601365,20150224T000000,473000.0,2.0,1.0,940,4000,1.0,0,0,3,6,720,220,1942,0,98199,47.6488,-122.385,1180,6000
3378,3629921240,20140728T000000,970000.0,4.0,4.5,3890,5906,2.0,0,3,3,11,3060,830,2004,0,98029,47.5426,-121.995,4170,6052
3369,9407101380,20141230T000000,189000.0,3.0,2.0,1460,11481,1.0,0,0,2,7,1170,290,1995,0,98045,47.4493,-121.777,1540,9680
6363,5438000080,20141210T000000,264950.0,3.0,1.5,1400,10853,1.0,0,0,4,7,1400,0,1964,0,98055,47.4433,-122.194,1620,10849
10261,7923700030,20150414T000000,490000.0,3.0,1.0,1420,11040,1.0,0,0,4,7,1420,0,1961,0,98007,47.5969,-122.14,1530,8208
2361,8902000267,20150402T000000,500000.0,4.0,2.75,2260,7209,1.0,0,3,3,7,1330,930,2002,0,98125,47.7088,-122.302,1790,10860
12437,9465910310,20140919T000000,550000.0,4.0,2.5,2810,7549,2.0,0,0,3,9,2810,0,1992,0,98072,47.7441,-122.173,2750,7642
13430,5029000120,20150407T000000,450000.0,3.0,2.25,1940,8312,1.0,0,1,4,7,1220,720,1963,0,98166,47.4556,-122.346,2060,9503
1565,4215250310,20140919T000000,828500.0,4.0,2.5,3720,35000,2.0,0,0,3,10,3720,0,1983,0,98072,47.7582,-122.13,3720,35000
4826,2891000680,20150427T000000,195000.0,3.0,1.75,1070,6110,1.0,0,0,4,7,1070,0,1968,0,98002,47.3249,-122.207,1350,6148
9127,6303400981,20150113T000000,190000.0,3.0,1.75,1160,5850,1.0,0,0,4,6,1160,0,1918,0,98146,47.5064,-122.356,1110,8382
18969,8682281510,20150128T000000,665000.0,2.0,2.5,2300,6984,1.0,0,0,3,8,2300,0,2006,0,98053,47.7087,-122.015,1820,4950
14392,9211510410,20150407T000000,270000.0,3.0,1.75,1610,6205,1.0,0,0,4,7,1210,400,1979,0,98023,47.3004,-122.383,1780,8056
9034,2228900191,20150106T000000,340000.0,3.0,1.75,1740,10800,1.0,0,0,3,7,1740,0,1959,0,98133,47.7717,-122.351,1810,7735
12154,976000879,20150424T000000,700000.0,4.0,2.0,1930,5398,1.0,0,0,3,7,1430,500,1953,0,98119,47.646,-122.363,1910,4902
17948,4083302915,20140917T000000,599950.0,2.0,1.0,1150,3775,1.0,0,0,3,7,1150,0,1917,0,98103,47.6539,-122.329,2240,3753
3062,3163600015,20150128T000000,156000.0,2.0,1.0,600,4000,1.0,0,0,3,5,600,0,1933,0,98146,47.5065,-122.339,1290,6973
13333,2026049124,20140509T000000,325000.0,3.0,2.25,1352,1694,3.0,0,0,3,8,1352,0,2007,0,98125,47.7265,-122.315,1439,1387
4600,5019500215,20150115T000000,495000.0,2.0,1.75,1280,4000,1.0,0,0,4,7,730,550,1929,0,98116,47.5798,-122.383,2250,5382
10297,579000550,20141107T000000,440000.0,2.0,1.5,1080,6760,1.0,0,2,3,6,1080,0,1923,0,98117,47.7008,-122.386,2080,5800
370,6838700060,20141204T000000,280000.0,3.0,2.25,1430,7222,2.0,0,0,3,7,1430,0,1993,0,98056,47.5112,-122.19,1430,7220
18530,7202330410,20150320T000000,491150.0,3.0,2.5,1470,3971,2.0,0,0,3,7,1470,0,2003,0,98053,47.6816,-122.035,1650,3148
129,7853210060,20150406T000000,430000.0,4.0,2.5,2070,4310,2.0,0,0,3,7,2070,0,2004,0,98065,47.5319,-121.85,1970,3748
13015,7819000040,20150309T000000,295000.0,4.0,2.0,1650,7200,1.0,0,0,3,7,1650,0,1964,0,98133,47.7543,-122.344,1410,7200
13595,425000175,20141013T000000,208950.0,3.0,1.0,960,5700,1.0,0,0,4,5,960,0,1956,0,98056,47.4983,-122.172,960,5700
5542,9406540050,20140905T000000,428400.0,4.0,2.5,2650,6000,2.0,0,0,3,9,2650,0,2000,0,98038,47.3768,-122.028,2630,6381
625,7812800565,20140814T000000,289500.0,3.0,1.0,960,6400,1.0,0,0,4,6,820,140,1944,0,98178,47.496,-122.239,1200,6600
13238,2623039018,20141027T000000,685000.0,4.0,1.0,1550,15239,1.5,1,4,3,6,1370,180,1930,0,98166,47.4502,-122.378,1790,22047
3355,8143000490,20150112T000000,374500.0,3.0,1.5,1330,8636,1.0,0,0,4,7,1330,0,1968,0,98034,47.7289,-122.203,1370,7475
5396,9187200285,20140505T000000,823000.0,6.0,1.75,2920,5000,2.5,0,0,4,9,2780,140,1908,0,98122,47.6024,-122.295,2020,5000
17902,3761100180,20140917T000000,1595000.0,4.0,2.5,2980,13341,1.5,1,4,5,8,1800,1180,1928,0,98034,47.70399999999999,-122.245,2340,19810
1125,3450300240,20140515T000000,302000.0,4.0,1.75,2020,7865,1.0,0,0,4,7,1010,1010,1963,0,98059,47.5008,-122.162,1650,7865
11990,7205850030,20140509T000000,566000.0,3.0,2.25,1660,10140,1.0,0,0,4,8,1370,290,1980,0,98052,47.6889,-122.128,2100,10125
12650,809001520,20141105T000000,1850000.0,4.0,3.25,3480,6000,3.0,0,0,3,8,3480,0,2014,0,98109,47.6353,-122.353,2200,4080
9203,4086300065,20140718T000000,670000.0,3.0,1.75,1280,2147,1.5,0,0,4,7,1280,0,1910,0,98102,47.6362,-122.324,2010,2640
14488,5631500905,20140723T000000,272925.0,2.0,1.0,1280,5728,1.5,0,0,5,6,1280,0,1941,0,98028,47.7477,-122.232,2480,9775
18605,9476200650,20150416T000000,245000.0,2.0,1.0,1020,7679,1.0,0,0,5,6,1020,0,1942,0,98056,47.4915,-122.188,1280,6497
5192,224069145,20150401T000000,650000.0,3.0,1.75,1970,54450,1.0,0,0,3,8,1570,400,1980,0,98075,47.5936,-122.012,2460,36677
6259,2540820010,20150427T000000,750000.0,4.0,2.5,2930,8641,2.0,0,0,3,8,2930,0,2010,0,98034,47.7199,-122.246,2120,11175
14933,6370000005,20140827T000000,495500.0,3.0,1.75,2130,6360,1.0,0,0,3,7,1720,410,1959,0,98125,47.7059,-122.301,1540,6361
9171,226039279,20140918T000000,505000.0,4.0,2.25,2350,12540,2.0,0,0,3,8,2350,0,1968,0,98177,47.7732,-122.382,2090,7964
17139,2787250080,20150327T000000,535000.0,4.0,2.5,2750,15099,2.0,0,0,3,8,2750,0,1994,0,98019,47.7298,-121.972,2500,14564
21287,123059127,20140502T000000,625000.0,4.0,3.25,2730,54014,1.0,0,0,3,9,1560,1170,2007,0,98059,47.5133,-122.11,2730,111274
5470,3876810190,20141113T000000,410000.0,4.0,1.0,1140,7208,1.0,0,0,3,7,900,240,1970,0,98072,47.742,-122.173,1300,7991
20871,666000142,20150326T000000,798500.0,3.0,3.0,1950,1833,3.0,0,0,3,9,1610,340,2009,0,98004,47.6078,-122.202,2040,2131
12019,7533800885,20141027T000000,1100000.0,3.0,2.25,2420,7200,1.0,0,0,3,8,1420,1000,1948,0,98115,47.6867,-122.275,2500,7200
18821,1427300120,20150121T000000,419000.0,3.0,2.25,1760,16418,1.0,0,0,3,7,1190,570,1990,0,98053,47.6525,-121.985,2260,20747
1945,3398800055,20141119T000000,2400000.0,4.0,3.75,4090,24825,2.0,0,0,4,11,3400,690,1926,0,98102,47.6338,-122.319,3910,11500
10807,1999600320,20150304T000000,729000.0,3.0,2.5,2480,7428,2.0,0,0,3,9,2480,0,1990,0,98006,47.5489,-122.185,2600,8322
114,8961960160,20141028T000000,480000.0,4.0,2.5,3230,16171,2.0,0,3,3,9,2520,710,2001,0,98001,47.3183,-122.253,2640,8517
2248,3047700105,20150423T000000,990000.0,4.0,3.75,3450,4940,2.0,0,0,3,10,2570,880,2006,0,98103,47.692,-122.338,1880,5387
21105,9544200422,20140731T000000,1274950.0,4.0,2.75,3820,8850,2.0,0,0,3,10,3820,0,2014,0,98033,47.6506,-122.195,2330,12000
2354,6192400400,20140728T000000,775000.0,4.0,2.5,3090,7112,2.0,0,0,3,9,3090,0,2001,0,98052,47.705,-122.118,3050,6000
10708,1081330030,20140723T000000,375000.0,5.0,2.5,2840,15598,1.0,0,0,4,8,1470,1370,1975,0,98059,47.4693,-122.117,2570,14930
14815,326049060,20140909T000000,660000.0,3.0,2.5,2650,11250,2.0,0,0,3,9,2650,0,2005,0,98155,47.7644,-122.29,2200,10013
13494,4215250220,20141209T000000,790000.0,3.0,2.5,3040,34670,2.0,0,0,4,10,3040,0,1983,0,98072,47.7565,-122.129,3480,35001
1589,2004100075,20150326T000000,332000.0,2.0,1.0,1150,8138,1.0,0,0,3,7,1150,0,1954,0,98155,47.737,-122.325,1300,8139
8673,4151800530,20141028T000000,1090000.0,4.0,2.5,2780,6837,2.0,0,0,3,9,2780,0,2004,0,98033,47.666,-122.201,1160,6837
4894,1771100130,20150316T000000,332900.0,3.0,1.5,1190,11996,1.0,0,0,4,7,1190,0,1969,0,98077,47.7561,-122.071,1190,9756
13911,7517500085,20150425T000000,712500.0,3.0,1.75,1770,2800,1.5,0,0,3,7,1770,0,1914,0,98103,47.6631,-122.357,1630,3254
15675,826000480,20140826T000000,448500.0,3.0,1.75,1300,4800,2.0,0,1,4,7,1300,0,1912,0,98136,47.5457,-122.383,1300,4800
21208,323059327,20140703T000000,1025000.0,4.0,3.5,4370,10860,2.0,0,0,3,11,4370,0,2008,0,98059,47.5066,-122.148,3560,8070
10249,1826049094,20140716T000000,426000.0,2.0,1.0,2230,11472,2.0,0,0,3,7,2230,0,1951,0,98133,47.7372,-122.35,1870,8649
19775,7853380570,20150511T000000,701000.0,4.0,2.5,3340,5314,2.0,0,0,3,10,3340,0,2010,0,98065,47.5167,-121.885,3220,5500
9151,2322069175,20150224T000000,319502.0,3.0,1.75,1610,38707,1.0,0,0,3,7,1610,0,1990,0,98010,47.3778,-122.001,1930,45151
15969,6414600321,20140611T000000,317000.0,3.0,1.0,1160,8813,1.0,0,0,3,7,1160,0,1952,0,98125,47.7257,-122.329,1200,7615
20956,4188300180,20141112T000000,650000.0,3.0,2.5,2870,7288,2.0,0,0,3,9,2870,0,2012,0,98011,47.7745,-122.225,2870,5998
4055,5040800015,20141001T000000,703011.0,2.0,1.0,1370,5922,1.0,0,2,3,8,1130,240,1941,0,98199,47.6473,-122.406,2460,6759
15296,2597000130,20150430T000000,570000.0,3.0,2.0,1930,10929,1.0,0,0,3,8,1260,670,1964,0,98155,47.7657,-122.272,2030,8750
44,1432701230,20140729T000000,309000.0,3.0,1.0,1280,9656,1.0,0,0,4,6,920,360,1959,0,98058,47.4485,-122.175,1340,8808
5650,3066400130,20150415T000000,672500.0,4.0,2.5,2650,11108,2.0,0,0,3,10,2650,0,1987,0,98074,47.6304,-122.051,2650,11585
1492,6204200340,20141110T000000,521000.0,3.0,1.75,1730,18250,1.0,0,0,3,8,1730,0,1988,0,98011,47.737,-122.201,2180,10027
19219,2705600067,20150323T000000,539950.0,3.0,2.5,1330,2183,3.0,0,0,3,8,1330,0,2014,0,98117,47.6987,-122.365,1310,5000
8097,4054560120,20141008T000000,970000.0,3.0,3.5,3840,53696,2.0,0,0,3,9,3840,0,1996,0,98077,47.7322,-122.035,3810,35181
10352,820000012,20140827T000000,401000.0,3.0,3.25,1770,1977,3.0,0,0,3,8,1770,0,2001,0,98125,47.7186,-122.314,1860,2210
1018,1623049214,20140926T000000,283000.0,4.0,1.5,1480,47045,1.0,0,0,5,6,1480,0,1942,0,98168,47.4809,-122.3,1530,11000
16294,3528900086,20140508T000000,1307000.0,5.0,3.25,2800,3200,1.5,0,0,5,10,1910,890,1932,2002,98109,47.6421,-122.35,2450,3500
10757,825069078,20150324T000000,850000.0,5.0,2.25,3100,97661,2.0,0,0,3,9,3100,0,1986,0,98053,47.6624,-122.062,2370,53993
20527,8085400401,20150115T000000,1898000.0,4.0,4.5,4020,9656,2.0,0,0,3,10,4020,0,2007,0,98004,47.6358,-122.207,1960,9520
10736,7327500200,20140618T000000,455000.0,3.0,1.75,1180,14292,1.0,0,0,3,7,1180,0,1981,0,98045,47.4818,-121.733,1480,14400
16186,4319200605,20140628T000000,475000.0,3.0,2.5,1700,9100,1.0,0,0,3,8,1160,540,1998,0,98126,47.5369,-122.378,1590,8374
18493,1193000220,20150407T000000,689800.0,2.0,1.75,1370,3125,1.0,0,0,3,7,1090,280,1950,0,98199,47.6492,-122.391,1730,5966
14860,7625701830,20141023T000000,521000.0,3.0,2.0,1840,6000,1.0,0,0,4,6,1840,0,1908,1944,98136,47.5508,-122.392,2010,6000
9098,3649100674,20150430T000000,535000.0,3.0,2.5,2390,6263,2.0,0,0,3,9,2390,0,2003,0,98028,47.7379,-122.248,2390,11761
8136,2597450620,20141009T000000,1511250.0,3.0,2.5,4010,12105,1.0,0,3,5,11,2600,1410,1983,0,98006,47.554,-122.151,4010,15081
8612,3904100065,20141028T000000,340000.0,2.0,1.0,1280,9690,1.0,0,0,4,6,640,640,1919,0,98118,47.5341,-122.279,1630,15884
21220,2461900446,20141023T000000,372000.0,3.0,2.0,1330,1042,2.0,0,0,3,8,1060,270,2014,0,98136,47.5522,-122.382,1440,2428
5652,3391900130,20140903T000000,258750.0,4.0,2.0,2300,8400,1.0,0,0,4,6,1150,1150,1962,0,98003,47.3282,-122.332,1230,8400
21364,8024200684,20141125T000000,419500.0,3.0,1.5,1400,1091,3.0,0,0,3,8,1400,0,2007,0,98115,47.6989,-122.317,1270,1413
7997,40000553,20150304T000000,250000.0,2.0,1.0,1400,19570,1.5,0,0,3,6,1100,300,1929,0,98168,47.4724,-122.271,2250,6500
14916,2621760480,20141014T000000,367000.0,4.0,2.5,2350,8182,2.0,0,0,3,8,2350,0,1997,0,98042,47.3697,-122.106,2330,7000
239,5152100060,20140529T000000,472000.0,6.0,2.5,4410,14034,1.0,0,2,4,9,2350,2060,1965,0,98003,47.3376,-122.324,2600,13988
8010,7788400180,20140812T000000,261000.0,3.0,1.0,1660,11200,1.0,0,0,3,7,1660,0,1957,0,98056,47.5121,-122.168,1380,10875
7510,5467500040,20150304T000000,390000.0,4.0,1.75,2180,7560,1.0,0,0,4,7,1560,620,1962,0,98133,47.757,-122.336,1810,7352
13330,4073200124,20150417T000000,305000.0,2.0,1.0,890,7200,1.0,0,0,3,7,740,150,1949,0,98115,47.6998,-122.278,1290,7200
16518,4154302045,20150316T000000,376000.0,2.0,1.0,880,2400,1.0,0,0,3,6,760,120,1918,0,98118,47.5643,-122.275,1180,6300
8082,924069176,20140903T000000,710000.0,4.0,2.75,2710,41811,1.5,0,0,4,8,1690,1020,1995,0,98075,47.5836,-122.046,2110,35656
18373,2193320450,20150213T000000,655000.0,4.0,3.0,2570,8022,1.0,0,0,4,8,1370,1200,1984,0,98052,47.6956,-122.099,2090,8022
8,2414600126,20150415T000000,229500.0,3.0,1.0,1780,7470,1.0,0,0,3,7,1050,730,1960,0,98146,47.5123,-122.337,1780,8113
4974,280610020,20140902T000000,825000.0,4.0,3.25,4110,14219,2.0,0,2,4,10,2570,1540,1979,0,98028,47.7382,-122.264,2760,12283
11453,7972604001,20140718T000000,354000.0,5.0,1.75,1830,7986,1.0,0,0,4,7,1060,770,1962,0,98106,47.5208,-122.35,1410,7260
13948,9530100085,20150401T000000,790000.0,4.0,1.75,1820,6137,1.5,0,3,4,7,1690,130,1911,0,98107,47.6681,-122.36,2130,5100
14007,5056500210,20141007T000000,539950.0,4.0,2.75,2910,9000,1.0,0,0,4,8,2130,780,1966,0,98006,47.544,-122.176,1970,9000
2781,5701500030,20140601T000000,1505000.0,4.0,3.5,3480,7232,2.0,0,0,3,9,2580,900,1926,2010,98144,47.5859,-122.291,2380,5642
21479,6181500120,20140623T000000,312891.0,5.0,3.0,2300,8214,2.0,0,0,3,8,2300,0,2013,0,98001,47.3052,-122.276,2594,4950
20525,3876590090,20140909T000000,374500.0,4.0,2.5,3135,5811,2.0,0,0,3,9,3135,0,2005,0,98092,47.3263,-122.18,3008,5799
21418,6891100590,20150302T000000,750000.0,4.0,2.75,2810,5497,2.0,0,0,3,9,2810,0,2011,0,98052,47.7081,-122.116,2990,5842
20240,6145601599,20140611T000000,250000.0,2.0,1.5,982,846,2.0,0,0,3,8,806,176,2006,0,98133,47.7034,-122.345,1010,3844
10870,7732300390,20140523T000000,735000.0,3.0,2.5,2390,9157,2.0,0,0,3,9,2390,0,1984,0,98052,47.6617,-122.15,2360,8250
10445,1796380310,20140904T000000,240000.0,3.0,2.0,1310,8069,1.0,0,0,3,7,1310,0,1990,0,98042,47.3694,-122.083,1310,8392
4821,9839301060,20150406T000000,650500.0,3.0,1.75,1740,4400,1.5,0,0,3,8,1740,0,1903,0,98122,47.6115,-122.292,1740,4400
5741,1923300170,20150109T000000,629000.0,5.0,2.0,2050,3000,1.5,0,0,3,7,1470,580,1912,1984,98103,47.6864,-122.352,1560,4500
10299,6821100125,20150225T000000,529500.0,2.0,1.0,900,4800,1.0,0,0,4,6,780,120,1944,0,98199,47.6575,-122.4,1270,5520
13108,2025700730,20140502T000000,287200.0,3.0,3.0,1850,19966,1.0,0,0,4,7,1090,760,1992,0,98038,47.3493,-122.034,1410,6715
375,98020310,20140520T000000,730000.0,4.0,2.5,3230,7331,2.0,0,0,3,10,3230,0,2004,0,98075,47.5823,-121.97,3480,7447
6903,5249801440,20150422T000000,570000.0,3.0,1.0,1660,7650,1.5,0,0,3,7,1350,310,1910,0,98118,47.5576,-122.277,1750,5760
5030,3342102880,20140811T000000,464000.0,3.0,2.5,2460,5400,1.0,0,0,4,8,1520,940,2001,0,98056,47.5231,-122.202,1745,5400
18899,7273100026,20150407T000000,682000.0,4.0,2.5,2390,53941,2.0,0,0,3,8,2390,0,1989,0,98053,47.7066,-122.08,2610,104108
3528,2891000750,20140821T000000,222000.0,3.0,2.0,1200,6074,1.0,0,0,3,7,1200,0,1968,0,98002,47.325,-122.205,1430,6338
17951,2064800120,20140602T000000,411000.0,4.0,2.75,2150,9915,1.0,0,0,5,8,1240,910,1976,0,98056,47.5378,-122.17,1980,9325
4013,724069059,20140509T000000,2400000.0,3.0,2.25,3000,11665,1.5,1,4,3,11,3000,0,2001,0,98075,47.5884,-122.086,3000,15959
393,1653500070,20140512T000000,927000.0,4.0,2.75,3300,12090,2.0,0,0,3,8,3300,0,1953,0,98004,47.6294,-122.218,3180,12239
2168,8029740060,20150507T000000,345000.0,5.0,2.75,1940,4182,1.0,0,0,3,7,1240,700,2002,0,98056,47.4911,-122.17,1950,4182
18059,1773101530,20141218T000000,275000.0,1.0,1.0,520,4800,1.0,0,0,3,5,520,0,1930,0,98106,47.5533,-122.363,800,4960
14348,3421069020,20141020T000000,314000.0,3.0,1.75,1350,217852,1.0,0,0,3,8,1100,250,1953,0,98022,47.2628,-122.03,2190,217800
6824,2013801350,20150220T000000,220000.0,3.0,1.75,1460,7226,1.0,0,0,3,7,1460,0,1993,0,98198,47.3839,-122.321,1760,7226
19599,2490200220,20150302T000000,515000.0,3.0,1.5,1660,5100,1.0,0,0,4,7,1210,450,1954,0,98136,47.5345,-122.383,1440,5100
634,9550204515,20140924T000000,542000.0,2.0,1.0,890,3060,1.0,0,0,3,7,770,120,1910,0,98105,47.6663,-122.326,1760,4080
346,3969300030,20141229T000000,239900.0,4.0,1.0,1000,7134,1.0,0,0,3,6,1000,0,1943,0,98178,47.4897,-122.24,1020,7138
2818,5035300850,20141110T000000,1385000.0,5.0,3.75,3290,6480,2.0,0,0,5,10,2190,1100,1938,0,98199,47.653,-122.415,2010,7639
3267,4045500625,20140822T000000,935000.0,3.0,3.25,3710,38509,2.0,0,0,3,10,3710,0,1998,0,98014,47.693000000000005,-121.868,1680,25865
11313,2887701940,20141205T000000,485000.0,2.0,1.75,2060,2700,1.0,0,0,3,7,1030,1030,1929,0,98115,47.6856,-122.312,1390,2700
12376,4053200926,20141205T000000,357000.0,4.0,2.75,2700,49428,1.0,0,0,4,9,2700,0,1988,0,98042,47.3168,-122.079,2728,85905
6814,507100005,20150310T000000,285000.0,4.0,2.0,2120,6865,1.0,0,0,3,7,1060,1060,1954,0,98133,47.7775,-122.337,1460,7780
3124,4109600195,20140718T000000,524000.0,4.0,2.75,2310,5000,1.5,0,0,5,8,1480,830,1908,0,98118,47.5502,-122.268,1100,5000
2499,7796600070,20140825T000000,195000.0,3.0,1.5,1190,8726,1.0,0,0,3,7,1190,0,1956,0,98146,47.4887,-122.343,1390,8741
1315,7558700030,20150413T000000,5300000.0,6.0,6.0,7390,24829,2.0,1,4,4,12,5000,2390,1991,0,98040,47.5631,-122.21,4320,24619
7820,6300000212,20150218T000000,265000.0,2.0,1.5,920,1458,2.0,0,0,3,7,920,0,1995,0,98133,47.7081,-122.342,1110,1598
9551,2832100910,20140708T000000,435000.0,4.0,2.75,2230,9640,1.0,0,0,3,8,1320,910,1998,0,98125,47.7269,-122.325,2100,9600
469,4123840310,20150106T000000,342500.0,3.0,2.5,1810,5192,2.0,0,0,3,8,1810,0,1993,0,98038,47.3724,-122.042,1810,6200
20729,3758900023,20140521T000000,1130000.0,4.0,3.25,3810,8519,1.0,0,1,3,10,2680,1130,2007,0,98033,47.699,-122.207,3240,10748
9079,8929000360,20140805T000000,413565.0,3.0,2.5,1690,1613,2.0,0,0,3,8,1150,540,2014,0,98029,47.5524,-121.998,1690,1619
13173,2113700205,20140703T000000,220000.0,4.0,1.0,1200,6000,1.5,0,0,3,6,1200,0,1923,0,98106,47.5307,-122.352,950,4000
10832,7779200105,20140718T000000,945000.0,4.0,2.25,2420,9000,1.0,0,4,5,9,2000,420,1967,0,98146,47.4884,-122.363,2400,9035
14412,2592220040,20140724T000000,974350.0,4.0,2.5,3090,10730,2.0,0,0,5,8,2420,670,1985,0,98006,47.5458,-122.141,2220,7875
7193,4242900285,20140805T000000,630000.0,4.0,2.5,1910,1502,3.0,0,0,3,8,1910,0,2014,0,98107,47.6747,-122.393,1520,3888
